pct,month,total_list_size
01H,2010-11-01 00:00:00+00:00,500175
08Y,2010-11-01 00:00:00+00:00,230356
02T,2010-11-01 00:00:00+00:00,209498
03T,2010-11-01 00:00:00+00:00,241394
09H,2010-11-01 00:00:00+00:00,123175
08E,2010-11-01 00:00:00+00:00,232647
07Y,2010-11-01 00:00:00+00:00,262286
03E,2010-11-01 00:00:00+00:00,160153
99P,2010-11-01 00:00:00+00:00,886286
08Q,2010-11-01 00:00:00+00:00,318957
07X,2010-11-01 00:00:00+00:00,267868
05D,2010-11-01 00:00:00+00:00,132836
08G,2010-11-01 00:00:00+00:00,271481
07L,2010-11-01 00:00:00+00:00,187980
99G,2010-11-01 00:00:00+00:00,179705
06D,2010-11-01 00:00:00+00:00,109954
01X,2010-11-01 00:00:00+00:00,192410
07R,2010-11-01 00:00:00+00:00,244911
03Q,2010-11-01 00:00:00+00:00,336028
12F,2010-11-01 00:00:00+00:00,331207
07J,2010-11-01 00:00:00+00:00,157388
02W,2010-11-01 00:00:00+00:00,116273
06Y,2010-11-01 00:00:00+00:00,217982
02A,2010-11-01 00:00:00+00:00,227580
00Q,2010-11-01 00:00:00+00:00,160998
04R,2010-11-01 00:00:00+00:00,513483
00G,2010-11-01 00:00:00+00:00,149985
99E,2010-11-01 00:00:00+00:00,261030
08V,2010-11-01 00:00:00+00:00,264877
02M,2010-11-01 00:00:00+00:00,151520
03C,2010-11-01 00:00:00+00:00,356423
02X,2010-11-01 00:00:00+00:00,304962
05V,2010-11-01 00:00:00+00:00,143945
10W,2010-11-01 00:00:00+00:00,124458
08T,2010-11-01 00:00:00+00:00,179663
01N,2010-11-01 00:00:00+00:00,164346
04Y,2010-11-01 00:00:00+00:00,126727
03V,2010-11-01 00:00:00+00:00,50099
08W,2010-11-01 00:00:00+00:00,281573
12D,2010-11-01 00:00:00+00:00,215392
11D,2010-11-01 00:00:00+00:00,150487
04L,2010-11-01 00:00:00+00:00,140961
00D,2010-11-01 00:00:00+00:00,287392
06F,2010-11-01 00:00:00+00:00,427473
07T,2010-11-01 00:00:00+00:00,279766
08P,2010-11-01 00:00:00+00:00,194206
11E,2010-11-01 00:00:00+00:00,193445
07N,2010-11-01 00:00:00+00:00,226712
03X,2010-11-01 00:00:00+00:00,96183
07Q,2010-11-01 00:00:00+00:00,318830
08H,2010-11-01 00:00:00+00:00,210470
08R,2010-11-01 00:00:00+00:00,211086
10G,2010-11-01 00:00:00+00:00,135462
04X,2010-11-01 00:00:00+00:00,237458
08C,2010-11-01 00:00:00+00:00,192125
00R,2010-11-01 00:00:00+00:00,165887
10C,2010-11-01 00:00:00+00:00,90658
02E,2010-11-01 00:00:00+00:00,197844
01V,2010-11-01 00:00:00+00:00,122039
01F,2010-11-01 00:00:00+00:00,127498
99F,2010-11-01 00:00:00+00:00,179779
06L,2010-11-01 00:00:00+00:00,384667
11A,2010-11-01 00:00:00+00:00,536073
10E,2010-11-01 00:00:00+00:00,139743
5EM,2010-11-01 00:00:00+00:00,2681
05Y,2010-11-01 00:00:00+00:00,257244
00Y,2010-11-01 00:00:00+00:00,226864
05F,2010-11-01 00:00:00+00:00,181326
03R,2010-11-01 00:00:00+00:00,350962
07H,2010-11-01 00:00:00+00:00,288007
03W,2010-11-01 00:00:00+00:00,313203
04E,2010-11-01 00:00:00+00:00,182868
10D,2010-11-01 00:00:00+00:00,104955
09L,2010-11-01 00:00:00+00:00,163487
10L,2010-11-01 00:00:00+00:00,141654
02N,2010-11-01 00:00:00+00:00,155813
06V,2010-11-01 00:00:00+00:00,167024
5K5,2010-11-01 00:00:00+00:00,6015
99K,2010-11-01 00:00:00+00:00,163553
99M,2010-11-01 00:00:00+00:00,215828
05R,2010-11-01 00:00:00+00:00,269496
10J,2010-11-01 00:00:00+00:00,211430
11C,2010-11-01 00:00:00+00:00,145135
02D,2010-11-01 00:00:00+00:00,99843
01R,2010-11-01 00:00:00+00:00,173354
00C,2010-11-01 00:00:00+00:00,105996
03Y,2010-11-01 00:00:00+00:00,93229
04Q,2010-11-01 00:00:00+00:00,128421
10N,2010-11-01 00:00:00+00:00,105954
99D,2010-11-01 00:00:00+00:00,155139
04M,2010-11-01 00:00:00+00:00,93088
RY6,2010-11-01 00:00:00+00:00,746
5PT,2010-11-01 00:00:00+00:00,0
5LD,2010-11-01 00:00:00+00:00,0
5PC,2010-11-01 00:00:00+00:00,0
5QJ,2010-11-01 00:00:00+00:00,0
5NT,2010-11-01 00:00:00+00:00,0
5F7,2010-11-01 00:00:00+00:00,0
5N6,2010-11-01 00:00:00+00:00,625
5PF,2010-11-01 00:00:00+00:00,432
5MD,2010-11-01 00:00:00+00:00,692
5NK,2010-11-01 00:00:00+00:00,1540
5P1,2010-11-01 00:00:00+00:00,0
5K9,2010-11-01 00:00:00+00:00,0
R1D,2010-11-01 00:00:00+00:00,0
5NP,2010-11-01 00:00:00+00:00,0
114,2010-11-01 00:00:00+00:00,830
5PD,2010-11-01 00:00:00+00:00,803
5PG,2010-11-01 00:00:00+00:00,1349
112,2010-11-01 00:00:00+00:00,1084
5L1,2010-11-01 00:00:00+00:00,2245
5M1,2010-11-01 00:00:00+00:00,2999
5QC,2010-11-01 00:00:00+00:00,2843
5M6,2010-11-01 00:00:00+00:00,3046
5M2,2010-11-01 00:00:00+00:00,5383
5P9,2010-11-01 00:00:00+00:00,3905
09A,2014-03-01 00:00:00+00:00,198957
10X,2014-03-01 00:00:00+00:00,266991
11H,2014-03-01 00:00:00+00:00,491057
06H,2014-03-01 00:00:00+00:00,891880
05W,2014-03-01 00:00:00+00:00,281824
01C,2014-03-01 00:00:00+00:00,204467
07G,2014-03-01 00:00:00+00:00,166037
02T,2014-03-01 00:00:00+00:00,215651
07V,2014-03-01 00:00:00+00:00,391989
08M,2014-03-01 00:00:00+00:00,363726
13A,2014-03-01 00:00:00+00:00,30
03W,2014-03-01 00:00:00+00:00,321497
04V,2014-03-01 00:00:00+00:00,372290
11M,2014-03-01 00:00:00+00:00,625935
114,2014-03-01 00:00:00+00:00,749
03C,2014-03-01 00:00:00+00:00,363841
00M,2014-03-01 00:00:00+00:00,291006
04K,2014-03-01 00:00:00+00:00,352924
06P,2014-03-01 00:00:00+00:00,219686
10K,2014-03-01 00:00:00+00:00,201596
10T,2014-03-01 00:00:00+00:00,146821
99P,2014-03-01 00:00:00+00:00,909804
05C,2014-03-01 00:00:00+00:00,313196
11X,2014-03-01 00:00:00+00:00,551639
03H,2014-03-01 00:00:00+00:00,168176
06K,2014-03-01 00:00:00+00:00,577762
04Y,2014-03-01 00:00:00+00:00,133143
05L,2014-03-01 00:00:00+00:00,545564
11N,2014-03-01 00:00:00+00:00,561829
12F,2014-03-01 00:00:00+00:00,332370
07W,2014-03-01 00:00:00+00:00,417718
09G,2014-03-01 00:00:00+00:00,492447
03L,2014-03-01 00:00:00+00:00,257807
99H,2014-03-01 00:00:00+00:00,297571
07R,2014-03-01 00:00:00+00:00,263989
09D,2014-03-01 00:00:00+00:00,303478
02P,2014-03-01 00:00:00+00:00,248397
09H,2014-03-01 00:00:00+00:00,127669
11A,2014-03-01 00:00:00+00:00,545909
08F,2014-03-01 00:00:00+00:00,253719
01M,2014-03-01 00:00:00+00:00,194254
00L,2014-03-01 00:00:00+00:00,321140
07M,2014-03-01 00:00:00+00:00,389586
99G,2014-03-01 00:00:00+00:00,184606
04G,2014-03-01 00:00:00+00:00,643683
01G,2014-03-01 00:00:00+00:00,253848
02V,2014-03-01 00:00:00+00:00,206254
03N,2014-03-01 00:00:00+00:00,580757
08W,2014-03-01 00:00:00+00:00,295894
08Y,2014-03-01 00:00:00+00:00,232465
06F,2014-03-01 00:00:00+00:00,449990
11E,2014-03-01 00:00:00+00:00,199321
05F,2014-03-01 00:00:00+00:00,182274
08A,2014-03-01 00:00:00+00:00,276318
00N,2014-03-01 00:00:00+00:00,154613
00Q,2014-03-01 00:00:00+00:00,169338
04C,2014-03-01 00:00:00+00:00,376756
99Q,2014-03-01 00:00:00+00:00,284715
01X,2014-03-01 00:00:00+00:00,194028
07X,2014-03-01 00:00:00+00:00,313446
09J,2014-03-01 00:00:00+00:00,252344
07Q,2014-03-01 00:00:00+00:00,335775
09X,2014-03-01 00:00:00+00:00,228646
10Q,2014-03-01 00:00:00+00:00,696259
00F,2014-03-01 00:00:00+00:00,205375
11J,2014-03-01 00:00:00+00:00,777935
99M,2014-03-01 00:00:00+00:00,220202
05T,2014-03-01 00:00:00+00:00,295925
05N,2014-03-01 00:00:00+00:00,300193
02D,2014-03-01 00:00:00+00:00,102461
00X,2014-03-01 00:00:00+00:00,176033
03F,2014-03-01 00:00:00+00:00,288606
06L,2014-03-01 00:00:00+00:00,393051
01D,2014-03-01 00:00:00+00:00,223957
06M,2014-03-01 00:00:00+00:00,233389
08J,2014-03-01 00:00:00+00:00,197102
01H,2014-03-01 00:00:00+00:00,520126
06N,2014-03-01 00:00:00+00:00,616461
07H,2014-03-01 00:00:00+00:00,295384
00T,2014-03-01 00:00:00+00:00,297363
99C,2014-03-01 00:00:00+00:00,215788
04D,2014-03-01 00:00:00+00:00,229756
99K,2014-03-01 00:00:00+00:00,166696
07K,2014-03-01 00:00:00+00:00,240622
04F,2014-03-01 00:00:00+00:00,274636
05J,2014-03-01 00:00:00+00:00,172274
00H,2014-03-01 00:00:00+00:00,134323
99J,2014-03-01 00:00:00+00:00,469169
02G,2014-03-01 00:00:00+00:00,111962
99F,2014-03-01 00:00:00+00:00,180693
10W,2014-03-01 00:00:00+00:00,133563
07P,2014-03-01 00:00:00+00:00,355378
09Y,2014-03-01 00:00:00+00:00,357435
00G,2014-03-01 00:00:00+00:00,161066
08K,2014-03-01 00:00:00+00:00,370288
10V,2014-03-01 00:00:00+00:00,209535
10Y,2014-03-01 00:00:00+00:00,202600
99A,2014-03-01 00:00:00+00:00,500182
08X,2014-03-01 00:00:00+00:00,373545
05P,2014-03-01 00:00:00+00:00,239091
02H,2014-03-01 00:00:00+00:00,320859
10A,2014-03-01 00:00:00+00:00,201847
07T,2014-03-01 00:00:00+00:00,285735
08Q,2014-03-01 00:00:00+00:00,304037
00V,2014-03-01 00:00:00+00:00,196813
05A,2014-03-01 00:00:00+00:00,479762
13P,2014-03-01 00:00:00+00:00,742013
02F,2014-03-01 00:00:00+00:00,252928
06T,2014-03-01 00:00:00+00:00,331038
09C,2014-03-01 00:00:00+00:00,125931
05H,2014-03-01 00:00:00+00:00,184563
03J,2014-03-01 00:00:00+00:00,188098
08G,2014-03-01 00:00:00+00:00,295492
01E,2014-03-01 00:00:00+00:00,207687
00Y,2014-03-01 00:00:00+00:00,242984
99N,2014-03-01 00:00:00+00:00,474937
10G,2014-03-01 00:00:00+00:00,137857
12A,2014-03-01 00:00:00+00:00,260723
99E,2014-03-01 00:00:00+00:00,267698
00K,2014-03-01 00:00:00+00:00,291443
03M,2014-03-01 00:00:00+00:00,118017
08T,2014-03-01 00:00:00+00:00,187463
10M,2014-03-01 00:00:00+00:00,115659
02A,2014-03-01 00:00:00+00:00,236934
07J,2014-03-01 00:00:00+00:00,167254
02W,2014-03-01 00:00:00+00:00,120781
08R,2014-03-01 00:00:00+00:00,217499
01Y,2014-03-01 00:00:00+00:00,241772
12D,2014-03-01 00:00:00+00:00,224737
06W,2014-03-01 00:00:00+00:00,211205
11C,2014-03-01 00:00:00+00:00,153156
01W,2014-03-01 00:00:00+00:00,297834
10R,2014-03-01 00:00:00+00:00,218672
07Y,2014-03-01 00:00:00+00:00,294383
04R,2014-03-01 00:00:00+00:00,533791
02X,2014-03-01 00:00:00+00:00,310790
05R,2014-03-01 00:00:00+00:00,274857
07L,2014-03-01 00:00:00+00:00,204804
02Y,2014-03-01 00:00:00+00:00,300949
01A,2014-03-01 00:00:00+00:00,370228
09F,2014-03-01 00:00:00+00:00,187751
08E,2014-03-01 00:00:00+00:00,251175
04X,2014-03-01 00:00:00+00:00,249097
04M,2014-03-01 00:00:00+00:00,94059
05Q,2014-03-01 00:00:00+00:00,212636
10D,2014-03-01 00:00:00+00:00,107468
00P,2014-03-01 00:00:00+00:00,283466
09W,2014-03-01 00:00:00+00:00,290838
03X,2014-03-01 00:00:00+00:00,96903
04J,2014-03-01 00:00:00+00:00,289604
05X,2014-03-01 00:00:00+00:00,175310
00W,2014-03-01 00:00:00+00:00,218002
09N,2014-03-01 00:00:00+00:00,219362
11T,2014-03-01 00:00:00+00:00,214217
00R,2014-03-01 00:00:00+00:00,167608
04Q,2014-03-01 00:00:00+00:00,130236
04E,2014-03-01 00:00:00+00:00,186107
03Q,2014-03-01 00:00:00+00:00,346960
01K,2014-03-01 00:00:00+00:00,160742
01R,2014-03-01 00:00:00+00:00,176819
08N,2014-03-01 00:00:00+00:00,288982
03D,2014-03-01 00:00:00+00:00,140975
09L,2014-03-01 00:00:00+00:00,175268
01J,2014-03-01 00:00:00+00:00,160772
03R,2014-03-01 00:00:00+00:00,355816
10E,2014-03-01 00:00:00+00:00,144920
05G,2014-03-01 00:00:00+00:00,213825
08V,2014-03-01 00:00:00+00:00,282948
10H,2014-03-01 00:00:00+00:00,330790
05V,2014-03-01 00:00:00+00:00,145246
00D,2014-03-01 00:00:00+00:00,287037
00C,2014-03-01 00:00:00+00:00,106303
09E,2014-03-01 00:00:00+00:00,215854
06Y,2014-03-01 00:00:00+00:00,228184
10C,2014-03-01 00:00:00+00:00,92782
03G,2014-03-01 00:00:00+00:00,264991
08D,2014-03-01 00:00:00+00:00,288395
08P,2014-03-01 00:00:00+00:00,206728
06A,2014-03-01 00:00:00+00:00,260370
03E,2014-03-01 00:00:00+00:00,160495
06Q,2014-03-01 00:00:00+00:00,377196
03T,2014-03-01 00:00:00+00:00,243539
03A,2014-03-01 00:00:00+00:00,242313
09P,2014-03-01 00:00:00+00:00,183458
08L,2014-03-01 00:00:00+00:00,303237
01V,2014-03-01 00:00:00+00:00,122411
02M,2014-03-01 00:00:00+00:00,150656
05Y,2014-03-01 00:00:00+00:00,270902
01N,2014-03-01 00:00:00+00:00,169202
07N,2014-03-01 00:00:00+00:00,229311
05D,2014-03-01 00:00:00+00:00,136321
04H,2014-03-01 00:00:00+00:00,129347
08C,2014-03-01 00:00:00+00:00,202308
01T,2014-03-01 00:00:00+00:00,154930
02N,2014-03-01 00:00:00+00:00,156681
03V,2014-03-01 00:00:00+00:00,72199
08H,2014-03-01 00:00:00+00:00,228527
06D,2014-03-01 00:00:00+00:00,112577
00J,2014-03-01 00:00:00+00:00,251850
02E,2014-03-01 00:00:00+00:00,211309
10L,2014-03-01 00:00:00+00:00,141554
11D,2014-03-01 00:00:00+00:00,156822
04L,2014-03-01 00:00:00+00:00,147224
01F,2014-03-01 00:00:00+00:00,129018
02Q,2014-03-01 00:00:00+00:00,112623
03Y,2014-03-01 00:00:00+00:00,102167
03K,2014-03-01 00:00:00+00:00,170023
06V,2014-03-01 00:00:00+00:00,168929
10N,2014-03-01 00:00:00+00:00,109108
04N,2014-03-01 00:00:00+00:00,122821
10J,2014-03-01 00:00:00+00:00,218959
02R,2014-03-01 00:00:00+00:00,334606
99D,2014-03-01 00:00:00+00:00,159758
RY6,2014-03-01 00:00:00+00:00,1262
112,2014-03-01 00:00:00+00:00,728
02W,2013-11-01 00:00:00+00:00,120931
08M,2013-11-01 00:00:00+00:00,361303
02F,2013-11-01 00:00:00+00:00,252309
06H,2013-11-01 00:00:00+00:00,884275
03J,2013-11-01 00:00:00+00:00,187779
10T,2013-11-01 00:00:00+00:00,146577
00P,2013-11-01 00:00:00+00:00,282971
06T,2013-11-01 00:00:00+00:00,331958
R1D,2013-11-01 00:00:00+00:00,0
01C,2013-11-01 00:00:00+00:00,204207
11T,2013-11-01 00:00:00+00:00,213902
11E,2013-11-01 00:00:00+00:00,198104
07G,2013-11-01 00:00:00+00:00,165813
07V,2013-11-01 00:00:00+00:00,390949
11H,2013-11-01 00:00:00+00:00,488461
08Y,2013-11-01 00:00:00+00:00,230265
08X,2013-11-01 00:00:00+00:00,371487
99A,2013-11-01 00:00:00+00:00,498842
08T,2013-11-01 00:00:00+00:00,187256
13A,2013-11-01 00:00:00+00:00,25
07K,2013-11-01 00:00:00+00:00,240285
08N,2013-11-01 00:00:00+00:00,287251
10A,2013-11-01 00:00:00+00:00,201599
08K,2013-11-01 00:00:00+00:00,367374
05J,2013-11-01 00:00:00+00:00,172409
05N,2013-11-01 00:00:00+00:00,299987
11X,2013-11-01 00:00:00+00:00,551549
03L,2013-11-01 00:00:00+00:00,257472
00F,2013-11-01 00:00:00+00:00,205457
03E,2013-11-01 00:00:00+00:00,160563
06W,2013-11-01 00:00:00+00:00,209071
06P,2013-11-01 00:00:00+00:00,218968
06N,2013-11-01 00:00:00+00:00,615681
10Q,2013-11-01 00:00:00+00:00,695970
99Q,2013-11-01 00:00:00+00:00,283981
12F,2013-11-01 00:00:00+00:00,332246
02Y,2013-11-01 00:00:00+00:00,300928
03N,2013-11-01 00:00:00+00:00,580957
11J,2013-11-01 00:00:00+00:00,776716
04V,2013-11-01 00:00:00+00:00,371001
09A,2013-11-01 00:00:00+00:00,195268
04L,2013-11-01 00:00:00+00:00,146927
11M,2013-11-01 00:00:00+00:00,624821
08V,2013-11-01 00:00:00+00:00,279332
07R,2013-11-01 00:00:00+00:00,259527
09D,2013-11-01 00:00:00+00:00,301141
07H,2013-11-01 00:00:00+00:00,297515
11N,2013-11-01 00:00:00+00:00,561178
05P,2013-11-01 00:00:00+00:00,239030
05C,2013-11-01 00:00:00+00:00,312915
03G,2013-11-01 00:00:00+00:00,263934
00L,2013-11-01 00:00:00+00:00,321472
07X,2013-11-01 00:00:00+00:00,311929
05Q,2013-11-01 00:00:00+00:00,212581
09G,2013-11-01 00:00:00+00:00,490824
02H,2013-11-01 00:00:00+00:00,320974
06F,2013-11-01 00:00:00+00:00,447917
99H,2013-11-01 00:00:00+00:00,296714
10R,2013-11-01 00:00:00+00:00,218239
05G,2013-11-01 00:00:00+00:00,213491
00X,2013-11-01 00:00:00+00:00,175773
10M,2013-11-01 00:00:00+00:00,115558
05X,2013-11-01 00:00:00+00:00,175150
08W,2013-11-01 00:00:00+00:00,294826
03M,2013-11-01 00:00:00+00:00,117959
99M,2013-11-01 00:00:00+00:00,220299
02G,2013-11-01 00:00:00+00:00,111950
06K,2013-11-01 00:00:00+00:00,576941
10J,2013-11-01 00:00:00+00:00,218840
04C,2013-11-01 00:00:00+00:00,372773
07M,2013-11-01 00:00:00+00:00,387111
00D,2013-11-01 00:00:00+00:00,287271
07W,2013-11-01 00:00:00+00:00,415685
08A,2013-11-01 00:00:00+00:00,274968
06L,2013-11-01 00:00:00+00:00,392789
08D,2013-11-01 00:00:00+00:00,286391
00T,2013-11-01 00:00:00+00:00,297970
04R,2013-11-01 00:00:00+00:00,533365
04J,2013-11-01 00:00:00+00:00,289656
05W,2013-11-01 00:00:00+00:00,281544
99F,2013-11-01 00:00:00+00:00,180449
04K,2013-11-01 00:00:00+00:00,354958
09C,2013-11-01 00:00:00+00:00,125662
05L,2013-11-01 00:00:00+00:00,542687
03C,2013-11-01 00:00:00+00:00,363254
09W,2013-11-01 00:00:00+00:00,289697
04N,2013-11-01 00:00:00+00:00,122513
11D,2013-11-01 00:00:00+00:00,156585
05D,2013-11-01 00:00:00+00:00,136026
12A,2013-11-01 00:00:00+00:00,260237
03F,2013-11-01 00:00:00+00:00,288423
00Y,2013-11-01 00:00:00+00:00,242581
02V,2013-11-01 00:00:00+00:00,205997
09H,2013-11-01 00:00:00+00:00,127349
01D,2013-11-01 00:00:00+00:00,223903
10N,2013-11-01 00:00:00+00:00,108768
10W,2013-11-01 00:00:00+00:00,131269
04X,2013-11-01 00:00:00+00:00,247503
06M,2013-11-01 00:00:00+00:00,232980
00M,2013-11-01 00:00:00+00:00,290799
99C,2013-11-01 00:00:00+00:00,215717
05A,2013-11-01 00:00:00+00:00,475254
05H,2013-11-01 00:00:00+00:00,184588
01G,2013-11-01 00:00:00+00:00,253281
03H,2013-11-01 00:00:00+00:00,168210
00H,2013-11-01 00:00:00+00:00,133896
02R,2013-11-01 00:00:00+00:00,334025
10G,2013-11-01 00:00:00+00:00,137603
01M,2013-11-01 00:00:00+00:00,191139
01Y,2013-11-01 00:00:00+00:00,241865
04D,2013-11-01 00:00:00+00:00,228589
09Y,2013-11-01 00:00:00+00:00,357404
01E,2013-11-01 00:00:00+00:00,208458
08E,2013-11-01 00:00:00+00:00,250222
99P,2013-11-01 00:00:00+00:00,906393
04Q,2013-11-01 00:00:00+00:00,130082
05R,2013-11-01 00:00:00+00:00,274474
02X,2013-11-01 00:00:00+00:00,310881
10K,2013-11-01 00:00:00+00:00,201729
00K,2013-11-01 00:00:00+00:00,290977
07P,2013-11-01 00:00:00+00:00,353953
07Y,2013-11-01 00:00:00+00:00,296480
13P,2013-11-01 00:00:00+00:00,739710
99N,2013-11-01 00:00:00+00:00,474337
02P,2013-11-01 00:00:00+00:00,246558
10Y,2013-11-01 00:00:00+00:00,202331
09X,2013-11-01 00:00:00+00:00,228155
04H,2013-11-01 00:00:00+00:00,129195
03A,2013-11-01 00:00:00+00:00,242052
01A,2013-11-01 00:00:00+00:00,372353
02A,2013-11-01 00:00:00+00:00,236837
09E,2013-11-01 00:00:00+00:00,214352
00Q,2013-11-01 00:00:00+00:00,169523
10X,2013-11-01 00:00:00+00:00,266724
03T,2013-11-01 00:00:00+00:00,243191
01X,2013-11-01 00:00:00+00:00,193948
07L,2013-11-01 00:00:00+00:00,202570
01F,2013-11-01 00:00:00+00:00,128847
00C,2013-11-01 00:00:00+00:00,106221
08G,2013-11-01 00:00:00+00:00,294041
06A,2013-11-01 00:00:00+00:00,259580
09P,2013-11-01 00:00:00+00:00,183132
12D,2013-11-01 00:00:00+00:00,224352
03R,2013-11-01 00:00:00+00:00,355744
07Q,2013-11-01 00:00:00+00:00,335366
03K,2013-11-01 00:00:00+00:00,169954
08F,2013-11-01 00:00:00+00:00,253556
10H,2013-11-01 00:00:00+00:00,330049
04E,2013-11-01 00:00:00+00:00,185778
01R,2013-11-01 00:00:00+00:00,176342
10D,2013-11-01 00:00:00+00:00,107208
08L,2013-11-01 00:00:00+00:00,300912
00W,2013-11-01 00:00:00+00:00,216401
11C,2013-11-01 00:00:00+00:00,152321
09F,2013-11-01 00:00:00+00:00,186835
08Q,2013-11-01 00:00:00+00:00,301843
01H,2013-11-01 00:00:00+00:00,520291
05Y,2013-11-01 00:00:00+00:00,272869
06Q,2013-11-01 00:00:00+00:00,382346
08C,2013-11-01 00:00:00+00:00,200700
03Q,2013-11-01 00:00:00+00:00,342938
05V,2013-11-01 00:00:00+00:00,145420
00R,2013-11-01 00:00:00+00:00,167985
02T,2013-11-01 00:00:00+00:00,215354
11A,2013-11-01 00:00:00+00:00,546627
06Y,2013-11-01 00:00:00+00:00,227508
01W,2013-11-01 00:00:00+00:00,297431
08R,2013-11-01 00:00:00+00:00,216974
04G,2013-11-01 00:00:00+00:00,639710
01K,2013-11-01 00:00:00+00:00,160869
07T,2013-11-01 00:00:00+00:00,282616
03W,2013-11-01 00:00:00+00:00,321250
01J,2013-11-01 00:00:00+00:00,160863
10E,2013-11-01 00:00:00+00:00,141758
08P,2013-11-01 00:00:00+00:00,205949
09N,2013-11-01 00:00:00+00:00,217429
99D,2013-11-01 00:00:00+00:00,159192
03Y,2013-11-01 00:00:00+00:00,102197
08H,2013-11-01 00:00:00+00:00,226721
03D,2013-11-01 00:00:00+00:00,142444
04F,2013-11-01 00:00:00+00:00,273869
01N,2013-11-01 00:00:00+00:00,168740
99G,2013-11-01 00:00:00+00:00,184316
10C,2013-11-01 00:00:00+00:00,92687
09J,2013-11-01 00:00:00+00:00,251353
99E,2013-11-01 00:00:00+00:00,267223
05F,2013-11-01 00:00:00+00:00,182661
99J,2013-11-01 00:00:00+00:00,468241
08J,2013-11-01 00:00:00+00:00,197381
02M,2013-11-01 00:00:00+00:00,150661
10V,2013-11-01 00:00:00+00:00,209983
02N,2013-11-01 00:00:00+00:00,156660
01V,2013-11-01 00:00:00+00:00,122388
04Y,2013-11-01 00:00:00+00:00,132976
09L,2013-11-01 00:00:00+00:00,174693
02Q,2013-11-01 00:00:00+00:00,112564
00N,2013-11-01 00:00:00+00:00,154584
02E,2013-11-01 00:00:00+00:00,210864
00V,2013-11-01 00:00:00+00:00,196663
07N,2013-11-01 00:00:00+00:00,228755
01T,2013-11-01 00:00:00+00:00,155015
06D,2013-11-01 00:00:00+00:00,112578
99K,2013-11-01 00:00:00+00:00,166366
02D,2013-11-01 00:00:00+00:00,102425
10L,2013-11-01 00:00:00+00:00,141514
00J,2013-11-01 00:00:00+00:00,249017
07J,2013-11-01 00:00:00+00:00,166794
06V,2013-11-01 00:00:00+00:00,168928
00G,2013-11-01 00:00:00+00:00,158738
04M,2013-11-01 00:00:00+00:00,93989
05T,2013-11-01 00:00:00+00:00,295459
03X,2013-11-01 00:00:00+00:00,97024
03V,2013-11-01 00:00:00+00:00,71756
112,2013-11-01 00:00:00+00:00,794
RY6,2013-11-01 00:00:00+00:00,1204
114,2013-11-01 00:00:00+00:00,763
99G,2017-03-01 00:00:00+00:00,186689
08D,2017-03-01 00:00:00+00:00,312734
11H,2017-03-01 00:00:00+00:00,504446
02F,2017-03-01 00:00:00+00:00,261271
11M,2017-03-01 00:00:00+00:00,635601
07V,2017-03-01 00:00:00+00:00,405559
11N,2017-03-01 00:00:00+00:00,567664
02T,2017-03-01 00:00:00+00:00,219458
11J,2017-03-01 00:00:00+00:00,793397
01X,2017-03-01 00:00:00+00:00,196305
02H,2017-03-01 00:00:00+00:00,325147
09A,2017-03-01 00:00:00+00:00,216323
00C,2017-03-01 00:00:00+00:00,107615
06N,2017-03-01 00:00:00+00:00,638326
12A,2017-03-01 00:00:00+00:00,266676
05W,2017-03-01 00:00:00+00:00,288462
00R,2017-03-01 00:00:00+00:00,172816
03C,2017-03-01 00:00:00+00:00,376537
08A,2017-03-01 00:00:00+00:00,289258
02R,2017-03-01 00:00:00+00:00,339227
99H,2017-03-01 00:00:00+00:00,305573
08P,2017-03-01 00:00:00+00:00,214089
01D,2017-03-01 00:00:00+00:00,230092
03W,2017-03-01 00:00:00+00:00,326521
99E,2017-03-01 00:00:00+00:00,276251
05C,2017-03-01 00:00:00+00:00,317629
07P,2017-03-01 00:00:00+00:00,367920
07Y,2017-03-01 00:00:00+00:00,306710
09D,2017-03-01 00:00:00+00:00,311300
13P,2017-03-01 00:00:00+00:00,720210
08J,2017-03-01 00:00:00+00:00,204510
05F,2017-03-01 00:00:00+00:00,185775
05R,2017-03-01 00:00:00+00:00,280782
08G,2017-03-01 00:00:00+00:00,306654
11X,2017-03-01 00:00:00+00:00,568166
03G,2017-03-01 00:00:00+00:00,276681
99P,2017-03-01 00:00:00+00:00,918593
00N,2017-03-01 00:00:00+00:00,156365
00M,2017-03-01 00:00:00+00:00,295140
04E,2017-03-01 00:00:00+00:00,191572
08C,2017-03-01 00:00:00+00:00,210665
07Q,2017-03-01 00:00:00+00:00,344886
99Q,2017-03-01 00:00:00+00:00,289640
08M,2017-03-01 00:00:00+00:00,388116
05N,2017-03-01 00:00:00+00:00,306336
05Y,2017-03-01 00:00:00+00:00,282120
11T,2017-03-01 00:00:00+00:00,217818
10Q,2017-03-01 00:00:00+00:00,727539
07K,2017-03-01 00:00:00+00:00,248162
00Y,2017-03-01 00:00:00+00:00,251660
03H,2017-03-01 00:00:00+00:00,169001
10R,2017-03-01 00:00:00+00:00,227262
01F,2017-03-01 00:00:00+00:00,130406
01A,2017-03-01 00:00:00+00:00,377854
99K,2017-03-01 00:00:00+00:00,169508
01H,2017-03-01 00:00:00+00:00,522584
08X,2017-03-01 00:00:00+00:00,392028
00K,2017-03-01 00:00:00+00:00,296092
